CERT,CHCLASS1,CITYST,COST,FAILDATE,FIN,ID,NAME,QBFASSET,RESTYPE,RESTYPE1,SAVR
31927,SL,"LOS ANGELES, CA",236661,2/17/1989,7149,2127,WESTWOOD S & L ASSOC.,328396,FAILURE,PA,RTC
32471,SL,"METAIRIE, LA",250165,2/17/1989,7011,2128,HORIZON FED. S & L ASSOC.,380658,FAILURE,PO,RTC
32535,SL,"BOCA RATON, FL",161958,2/17/1989,6927,2129,SOUTHERN FLORIDABANC FEDERAL,143273,FAILURE,IDT,RTC
32552,SL,"METAIRIE, LA",81252,2/17/1989,7171,2130,"FRENCH MARKET HOMESTEAD, FSA",250776,FAILURE,IDT,RTC
32585,SL,"SCOTTSDALE, AZ",22493,2/17/1989,6950,2131,UNIVERSAL SAVINGS & LOAN,92684,FAILURE,PA,RTC
32621,SL,"OGDEN, UT",71419,2/17/1989,7029,2132,MOUNTAINWEST S & L ASSOC.,241532,FAILURE,PA,RTC
31478,SL,"CHAMPAIGN, IL",8009,2/24/1989,6935,2133,MID-STATE S&LA,28388,FAILURE,IDT,FSLIC
31886,SL,"PIKEVILLE, TN",5093,2/24/1989,6936,2134,FIRST VALLEY S&LA,11947,FAILURE,PO,FSLIC
31040,SL,"SAN ANTONIO, TX",595212,2/28/1989,7350,2135,COMMERCE SA,807256,FAILURE,PA,RTC
27726,SL,"MEDICINE LODGE, KS",15351,3/2/1989,6979,2136,THE BARBER COUNTY S & L ASSOC.,47511,FAILURE,IDT,RTC
27864,SL,"PARSONS, KS",13814,3/2/1989,6981,2137,PEOPLES S & L ASSOC.,84337,FAILURE,IDT,RTC
28146,SL,"PARSONS, KS",6226,3/2/1989,6982,2138,MID AMERICA FED. S & L ASSOC.,83343,FAILURE,IDT,RTC
28159,SL,"HUTCHINSON, KS",103273,3/2/1989,7213,2139,VALLEY FS & LA OF HUTCHINSON,222449,FAILURE,PA,RTC
28410,SL,"SAN ANTONIO, TX",821419,3/2/1989,6959,2140,SAN ANTONIO SAVINGS,2637921,FAILURE,PA,RTC
28850,SL,"TOPEKA, KS",6,3/2/1989,7015,2141,SHAWNEE FED. S & L ASSOC.,221120,FAILURE,PA,RTC
29217,SB,"HOT SPRINGS, AR",87653,3/2/1989,7088,2142,LANDMARK SAVINGS BANK FSB,132289,FAILURE,PA,RTC
29264,SB,"WELLINGTON, KS",59911,3/2/1989,7254,2143,FIRST FSB OF KANSAS,155938,FAILURE,IDT,RTC
29305,SL,"HUTCHINSON, KS",75118,3/2/1989,6964,2144,FIRST FEDERAL SAVINGS/HUTCHINSON,183526,FAILURE,PA,RTC
29909,SL,"COFFEYVILLE, KS",45737,3/2/1989,6906,2145,FIRST FS & LA OF COFFEYVILLE,90553,FAILURE,IDT,RTC
30672,SL,"FAYETTEVILLE, AR",29055,3/2/1989,7207,2146,FIRST FED. S & L ASSOC.,125628,FAILURE,PA,RTC
30740,SL,"MALVERN, AR",19495,3/2/1989,6910,2147,FIRST FED. S & L ASSOC.,51090,FAILURE,PO,RTC
30856,SB,"ANCHORAGE, AK",133969,3/2/1989,6948,2148,FIRST FEDERAL BANK OF ALASKA,137633,FAILURE,PA,RTC
30924,SL,"SAN ANTONIO, TX",703278,3/2/1989,7286,2149,ALAMO SA OF TEXAS,569948,FAILURE,PO,RTC
31112,SB,"MOUNTAIN HOME, AR",52219,3/2/1989,7040,2150,FIRST STATE SAVINGS BANK,107606,FAILURE,IDT,RTC
31116,SL,"KERMIT, TX",2471,3/2/1989,7129,2151,PERMIAN S & L ASSOC.,10849,FAILURE,PO,RTC
31132,SL,"LIBERAL, KS",45740,3/2/1989,6921,2152,COLONIAL SAVINGS ASSOCIATION,70304,FAILURE,IDT,RTC
31394,SL,"BROWNSVILLE, TX",59276,3/2/1989,7104,2153,SOUTHMOST S & L,95761,FAILURE,PO,RTC
31625,SL,"CORPUS CHRISTI, TX",24265,3/2/1989,7269,2154,PADRE FEDERAL S & L,18422,FAILURE,PO,RTC
31653,SL,"OSCEOLA, AR",15247,3/2/1989,7246,2155,COMMONWEALTH S & L ASSOC.,37061,FAILURE,PA,RTC
31656,SL,"SAN ANTONIO, TX",83523,3/2/1989,6983,2156,MISSION SA OF TEXAS,97768,FAILURE,PO,RTC
31675,SL,"ANCHORAGE, AK",63198,3/2/1989,6947,2157,HOME SAVINGS BANK,91476,FAILURE,IDT,RTC
31765,SL,"SAN ANTONIO, TX",307570,3/2/1989,6984,2158,FIRST STATE SAVINGS,216989,FAILURE,PA,RTC
31874,SL,"SAN ANTONIO, TX",29466,3/2/1989,7175,2159,SUBURBAN SAVINGS ASSOC.,49224,FAILURE,PA,RTC
31908,SL,"KINGSVILLE, TX",78589,3/2/1989,7249,2160,VISION BANC SAVINGS ASSOC.,77305,FAILURE,PO,RTC
31917,SL,"MCCRORY, AR",61787,3/2/1989,7236,2161,MADISON GUARANTY S & LA,114698,FAILURE,PA,RTC
31933,SB,"TRUMANN, AR",18319,3/2/1989,7087,2162,UNIPOINT FED. SAVINGS BANK,18901,FAILURE,PA,RTC
31937,SL,"MOUNTAIN HOME, AR",56785,3/2/1989,6909,2163,HOME FED. S & L ASSOC.,37215,FAILURE,PO,RTC
31968,SL,"HARAHAN, LA",25243,3/2/1989,6914,2164,ELMWOOD FED. S & L ASSOC.,57436,FAILURE,IDT,RTC
31970,SL,"SAN ANTONIO, TX",118928,3/2/1989,6985,2165,LA HACIENDA SAVINGS ASSOC.,69720,FAILURE,IDT,RTC
31993,SL,"MARRERO, LA",35326,3/2/1989,6915,2166,ENTERPRISE FEDERAL SAVINGS,63543,FAILURE,IDT,RTC
32019,SB,"SLIDELL, LA",26311,3/2/1989,7034,2167,FOUNTAINBLEAU FEDERAL,38718,FAILURE,IDT,RTC
32450,SB,"ANNAPOLIS, MD",7489,3/2/1989,7049,2168,GIBRALTAR S & L ASSOC.,71820,FAILURE,PA,RTC
32462,SL,"SAN ANTONIO, TX",652855,3/2/1989,7071,2169,BEXAR SAVINGS ASSOCIATION,813605,FAILURE,PA,RTC
32553,SL,"LA PLACE, LA",34350,3/2/1989,6918,2170,FIRST SAVINGS OF LOUISIANA,25882,FAILURE,IDT,RTC
32561,SL,"TOPEKA, KS",50263,3/2/1989,6999,2171,TOPEKA SAVINGS,96590,FAILURE,IDT,RTC
13247,NM,"CALVERT, TX",5333,3/9/1989,2972,2172,CITIZENS BANK AND TRUST,14235,FAILURE,PA,FDIC
23590,N,"AUSTIN, TX",2329,3/9/1989,2971,2173,LAKEWAY NATIONAL BANK,16693,FAILURE,PA,FDIC
25662,NM,"AUSTIN, TX",15795,3/9/1989,2970,2174,BANK OF THE WEST,46672,FAILURE,PA,FDIC
27627,SL,"GALVESTON, TX",20189,3/9/1989,6960,2175,BANKERS S & L ASSOC.,106442,FAILURE,PA,RTC
27702,SL,"ATLANTA, GA",18185,3/9/1989,7023,2176,FIRST FED. S & L ASSOC.,300987,FAILURE,IDT,RTC
27812,SL,"ST. JOSEPH, MI",5,3/9/1989,6951,2177,PEOPLES SAVINGS ASSOC.,107314,FAILURE,PA,RTC
27885,SL,"MONROEVILLE, PA",19366,3/9/1989,6944,2178,CONCORD-LIBERTY FED. S & L ASSOC.,220282,FAILURE,PA,RTC
28131,SL,"COLORADO SPRINGS, CO",306099,3/9/1989,7030,2179,OTERO S & L ASSOC.,558585,FAILURE,PO,RTC
28354,SL,"GRAND JUNCTION, CO",6322,3/9/1989,6953,2180,MESA FS & LA OF COLORADO,117449,FAILURE,IDT,RTC
28414,SL,"GRAND JUNCTION, CO",86743,3/9/1989,6954,2181,VALLEY FEDERAL S & L ASSOC.,83809,FAILURE,IDT,RTC
28775,SL,"GRAND JUNCTION, CO",2200,3/9/1989,6949,2182,MODERN FED. S & L ASSOC.,70408,FAILURE,PA,RTC
28819,SL,"COLORADO SPRINGS, CO",194784,3/9/1989,7117,2183,FIRST FED. S & LA OF COLORADO SPR.,354939,FAILURE,PA,RTC
29168,SL,"STEAMBOAT SPRINGS, CO",16740,3/9/1989,7096,2184,ALPINE SAVINGS,57654,FAILURE,PO,RTC
29204,SL,"LIBERTY, TX",16111,3/9/1989,7354,2185,LIBERTY COUNTY FS & LA,43757,FAILURE,PA,RTC
29553,SL,"PARKER, CO",162106,3/9/1989,7123,2186,SUN S & LA,289521,FAILURE,PO,RTC
29718,SB,"TRENTON, TN",15288,3/9/1989,7063,2187,CENTURY FEDERAL SAVINGS BANK,73942,FAILURE,PA,RTC
30204,SL,"RED HILL, PA",730668,3/9/1989,6939,2188,HILL FINANCIAL SA,3004007,FAILURE,PA,RTC
30325,SL,"BEAVER FALLS, PA",8,3/9/1989,6943,2189,LIBERTY BELL SAVINGS ASSOC.,90309,FAILURE,PA,RTC
30427,SB,"ROSWELL, NM",161092,3/9/1989,7058,2190,VALLEY FEDERAL SAVINGS,180609,FAILURE,PO,RTC
30761,SL,"HOUSTON, TX",882240,3/9/1989,7429,2191,BENJAMIN FRANKLIN SA,2641392,FAILURE,PA,RTC
30902,SL,"SUMMERVILLE, GA",5245,3/9/1989,7077,2192,FIRST FED. S & L ASSOC.,32804,FAILURE,PA,RTC
30925,SL,"LAPORTE, TX",32994,3/9/1989,2105,2193,BAYSHORE SA,39353,FAILURE,PA,RTC
30937,SL,"HOUSTON, TX",102508,3/9/1989,7154,2194,SPRING BRANCH S & LA,99874,FAILURE,PA,RTC
31128,SL,"PASADENA, TX",964160,3/9/1989,2104,2195,BANCPLUS SAVINGS ASSOCIATION,751461,FAILURE,PA,RTC
31163,SL,"BAYTOWN, TX",83319,3/9/1989,7128,2196,CITIZENS OF TEXAS S & L ASSOC.,76368,FAILURE,PA,RTC
31290,SL,"ALBUQUERQUE, NM",52896,3/9/1989,7057,2197,AMERICAN FS & LA,188882,FAILURE,PA,RTC
31342,SB,"HAMILTON, AL",1941,3/9/1989,6942,2198,FIRST SAVINGS BANK OF ALABAMA,26035,FAILURE,IDT,RTC
31413,SL,"HOUSTON, TX",208016,3/9/1989,6995,2199,AMERIWAY SAVINGS,176543,FAILURE,PA,RTC
31417,SL,"LAKE JACKSON, TX",243504,3/9/1989,7198,2200,AMERICAN S & LA OF BRAZORIA,281282,FAILURE,PO,RTC
31556,SL,"CLEVELAND, TX",23066,3/9/1989,6926,2201,TRINITY VALLEY SAVINGS,91864,FAILURE,IDT,RTC
31571,SL,"HOUSTON, TX",75415,3/9/1989,6923,2202,FIRST CAPITAL SAVINGS ASSOC./TEXAS,70918,FAILURE,IDT,RTC
31582,SL,"HOUSTON, TX",289958,3/9/1989,7093,2203,UNIVERSAL SA,142144,FAILURE,IDT,RTC
31707,SL,"BAYTOWN, TX",57443,3/9/1989,6907,2204,CENTURY SAVINGS & LOAN,58656,FAILURE,IDT,RTC
31730,SL,"HUMBLE, TX",62186,3/9/1989,6919,2205,HUMBLE S & L ASSOC.,50315,FAILURE,IDT,RTC
31767,SL,"TOMBALL, TX",91331,3/9/1989,6996,2206,FIRST EQUITY SA,87146,FAILURE,PA,RTC
31806,SL,"BAY CITY, TX",272685,3/9/1989,7219,2207,WESTERN GULF SAVINGS,154812,FAILURE,IDT,RTC
31829,SB,"TULLAHOMA, TN",2687,3/9/1989,6976,2208,UNITED GUARANTY FED. SAVINGS BANK,11474,FAILURE,IDT,RTC
31866,SL,"MT. CARMEL, TN",19159,3/9/1989,7064,2209,LINCOLN FS & LA,72216,FAILURE,IDT,RTC
31879,SL,"GERMANTOWN, TN",38196,3/9/1989,7009,2210,GERMANTOWN TRUST SAVINGS,135929,FAILURE,IDT,RTC
31896,SL,"HOUSTON, TX",1613353,3/9/1989,7335,2211,COMMONWEALTH SAVINGS ASSOC.,1647893,FAILURE,IDT,RTC
31909,SL,"DAYTON, TX",79538,3/9/1989,7135,2212,SOUTHEASTERN SAVINGS ASSOC.,44709,FAILURE,PO,RTC
31935,SL,"ENGLEWOOD, CO",26816,3/9/1989,6956,2213,COLORADO S & L ASSOC.,54311,FAILURE,PA,RTC
